category,date,description_text,likes,num_reviews,review_score,title,user_name,views
Sport,"Dec 13, 2012","Add a soundtrack to your soul with the A5i Sport headphones. A lightweight, flex wire design...",0,0.0,0,Klipsch A5i Sport,jacksonchansf,593
Universal Fit,"Dec 13, 2012",Red - RIO Fashion Hi-Fi Audio Performance Headphones with SCCB Technology,0,0.0,0,Red - RIO Fashion Hi-Fi Audio Performance Headphones with SCCB Technology,jacksonchansf,405
Universal Fit,"Dec 13, 2012",Black - RIO Fashion Hi-Fi Audio Performance Headphones with SCCB Technology,0,0.0,0,Black - RIO Fashion Hi-Fi Audio Performance Headphones with SCCB Technology,jacksonchansf,371
Universal Fit,"Dec 13, 2012",Ear-Clip Headphones for Light Sports With Bass Enhancement. JVC Xtreme Xplosives Inner Ear...,0,0.0,0,JVC HA-FX101VR Inner-Ear Headphones (Red),jacksonchansf,459
Universal Fit,"Dec 13, 2012","Built to fuel your music, these cush Marqii headphones feature 40mm drivers for powerful bass and...",0,0.0,0,Sony MDRPQ5/YLW PIIQ Headphones,jacksonchansf,600
Gaming Headsets,"Dec 13, 2012",Sennheiser's PC 350 Special Edition has been developed to be the ultimate Pro PC gaming headset....,0,2.0,3,Sennheiser PC 350 Special Edition Noise Blocking Gaming Headset,Lars Nielsen,2K
Universal Fit,"Dec 27, 2012","The Living is the flagship earbud from HiSound, and is classed as an audiophile's earbud, with...",0,2.0,3.8,HiSoundAudio Living,jacksonchansf,2K
Universal Fit,"Dec 27, 2012","Driver: 9mm speaker
Impedance: 16 Ω +/- 15%
SPL: 98 dB +/- 3dB @ 1kHz
Frequency response: 20 -...",0,0.0,0,Telefunken TH-110T,jacksonchansf,525
Noise-Canceling,"Dec 27, 2012",This complete headphone package is perfect for frequent fl yers and other demanding listeners....,0,0.0,0,iHOME IB50B Active Noise Canceling Headphones with Volume Control and Pouch,jacksonchansf,539
Over-Ear,"Dec 27, 2012",These Deluxe Earpads from Pearstone are designed for use as a replacement or an upgrade with the...,0,0.0,0,Pearstone Deluxe Earpads (Pair),jacksonchansf,618
Over-Ear,"Dec 27, 2012",Ear pads for DT770M and DT880 in black soft skin,0,0.0,0,Beyerdynamic EDT770S Headphone Ear Pads Black,jacksonchansf,597
Over-Ear,"Dec 27, 2012",Replacement pair of soft skin ear cushions for the Beyerdynamic DT 330/660/990 older models...,0,0.0,0,Beyerdynamic - EDT 990 S Replacement Ear Cushions (Pair),jacksonchansf,571
Gaming Headsets,"Dec 26, 2012",The Z6A combines the audio quality and comfort of a professional grade gaming headset with the...,0,1.0,1.5,Ear Force Z6A True 5.1 Surround Sound PC Over Ear Gaming Headset with Mic,jacksonchansf,892
On-Ear,"Dec 25, 2012",Great stylish headphones for work or play!,0,2.0,3.3,Xtreme Xplosives On Ear,jacksonchansf,952
Over-Ear,"Dec 25, 2012","Large form earpads for comfortable fit
    Single-sided monitoring system
    Large-diameter...",0,1.0,4.5,Panasonic RP-HT260,jacksonchansf,1K
Over-Ear,"Dec 25, 2012",Bass heads listen up! The new Pioneer SE-MJ551 Bass Head Headphones are designed with extra...,0,0.0,0,Pioneer SE-MJ551-R Red BASS HEAD Headphones SE-MJ551 Brand,jacksonchansf,737
Over-Ear,"Dec 24, 2012","Cushioned leatherette ear cup headphones great for comfortable long lasting computer gaming,...",0,1.0,4.5,"SYBA Oblanc U.F.O. Circumaural Amazing Powered Subwoofer 2.1 Audio Headphones, Full-range State-of-the-art Listening Experience",jacksonchansf,937
Universal Fit,"Dec 22, 2012",New triple hybrid IEM from T-PEOS,0,4.0,4.5,T-Peos H-200,putente,3K
Gaming Headsets,"Dec 17, 2012",The Sennheiser PC 363D establishes a new performance standard in surround sound gaming headsets....,0,0.0,0,Sennheiser PC 363D High Performance Surround Sound Gaming Headset,Lars Nielsen,1K
Universal Fit,"Dec 13, 2012",New JVC exclusive Micro-HD driver unit with carbon nanotubes diaphragm for extremely high...,0,0.0,0,JVC HA-FRD80-Z-E,jacksonchansf,858
Universal Fit,"Dec 13, 2012","3 Balanced Armature Drivers
    Acoustic Symmetry, with drivers matched within +/- 2dB for...",0,0.0,0,Westone 3 Gold Edition,jacksonchansf,643
On-Ear,"Dec 31, 2012",,0,0.0,0,Audio Technica ATH-FC707 BLACK  Closed Dynamic Headphones,jacksonchansf,575
On-Ear,"Dec 31, 2012","Although most people are immediately captured by the stylish design of the Pisces Band,...",0,0.0,0,Accutone Pisces Band,jacksonchansf,290
Universal Fit,"Dec 31, 2012","""Stream Woofer"" by Kelton-method reproduces rich and real deep bass sound with carbon diaphragm...",0,2.0,4,JVC HA-FXZ100 In-Ear Headphone,jacksonchansf,3K
Universal Fit,"Dec 31, 2012","""Stream Woofer"" by Kelton-method reproduces rich and real deep bass sound with carbon diaphragm...",0,0.0,0,JVC HA-FXZ200 In-Ear Headphone,jacksonchansf,683
Sport,"Dec 31, 2012","AfterShokz Sportz 2 open ear sport
headphones sit comfortably in front
of the ear and utilize...",0,1.0,5,Aftershokz Sportz M2 AS320 Open Ear Sports Headphones,jacksonchansf,3K
Sport,"Dec 31, 2012","AfterShokz Mobile headphones are designed to safely keep joggers, bike riders, skateboarders,...",0,0.0,0,Aftershokz AS301 Wraparound Sport Mobile Headphones with Bone Conduction Technology - Dark Gray,jacksonchansf,571
Sport,"Dec 31, 2012",AfterShokz Sport headphones are designed to enable everyone who participates in outdoor...,0,0.0,0,Aftershokz AS300 Wraparound Sport Headphones with Bone Conduction Technology - Dark Gray,jacksonchansf,593
Sport,"Dec 31, 2012","AfterShokz Sportz M2 open ear headphones sit comfortably in front of the ear, utilizing patent...",0,0.0,0,AfterShokz Sportz M2 AS321 Open Ear Sport Headphones,jacksonchansf,589
Universal Fit,"Dec 31, 2012",Ultimate Ears 200vi Noise-Isolating Headset comfortable music and calls. Designed by Ultimate...,0,1.0,3.5,"Ultimate Ears 200vi Noise-Isolating Headset, Blue",jacksonchansf,858
Universal Fit,"Dec 31, 2012",Ultimate Ears 350Vi - Headset - Binaural - Wired - Ear-Bud - 20 - 20000,0,0.0,0,Logitech Ultimate Ears 350vi Noise-Isolating Headset (Silver),jacksonchansf,576
Universal Fit,"Dec 29, 2012",Style and music have always slow-danced with each other. The AF56 Series with Microphone...,0,2.0,4,Audiofly AF56,neoresin,2K
In-Ear,"Dec 29, 2012","Rattle your cage with Sony XB-Series in-ear headphones. Combining a unique direct vibe structure,...",0,0.0,0,"Sony MDRXB60EX/GLD Extra Bass In Ear 13.5mm Driver Headphone, Gold",HeadphoneLife,641
Gaming Headsets,"Dec 27, 2012",Get the ultimate audio advantage with this new PS3 headset featuring BassImpact technology*. Feel...,0,1.0,4.5,Pulse Elite Edition Wireless Stereo Headset,jacksonchansf,2K
Universal Fit,"Dec 27, 2012","In-Ear, Apple Control Talk - Black with Satin Chrome Finish",0,2.0,4,Monster® DNA In-Ear Headphones with ControlTalk™ for Apple - Black,jacksonchansf,1K
Universal Fit,"Dec 27, 2012","9 mm Neodymium Mylar ium
excellent sound superlative by state...",0,0.0,0,Xears XWF600,jacksonchansf,423
Universal Fit,"Jan 18, 2013",A genuine product of Sony Japan. In a Japanese retail package.,0,0.0,0,Sony MDR-EX220LP/R Red | 13.5mm Drivers In-Ear Stereo Receiver (Japanese Import),jacksonchansf,570
Over-Ear,"Jan 16, 2013","Semi-open, supraaural stereo headphones
Brilliant sound
Replaceable ear pads
Self-adjusting...",0,0.0,0,AKG K100,luisIBZ,1K
In-Ear,"Jan 16, 2013","Enjoy private concerts in superb sound quality.

High sound quality headphones in a choice of...",0,2.0,3.3,Yamaha EPH-20,mark2410,1K
Over-Ear,"Jan 15, 2013",Bought these in 1978. I believe I paid over $100 for them. Wish they were louder (only 4 ohms?).,0,1.0,4,Yamaha electronics  HP-3 headphones,n3135x,938
Over-Ear,"Jan 14, 2013","Driver diameter: Φ50mm
Impedance: 64Ω
Frequency response: 10Hz~28kHz
Sensitivity( S.P.L):...",0,1.0,5,Somic EFi82MT,jacksonchansf,1K
Over-Ear,"Jan 14, 2013","Quick Overview
SPECIFICATION:
SKU: SGGA07201 
Driver Diameter : 50.00mm 
Impedance: 41?...",0,3.0,4.5,Somic Head-band Music Audio Headphone Earphone Headset MH489,jacksonchansf,2K
Over-Ear,"Jan 14, 2013",Feel real. Hear the real. Sitr It Up headphones offer up an uninterrupted experience. Hear the...,0,0.0,0,The House of Marley Stir It Up Over-Ear Headphones - Freedom Collection - Three-Button Apple Mic (EM-FH013-HA),jacksonchansf,710
Over-Ear,"Jan 14, 2013","? ?53mm driver with maximum aperture that is ""SOLID BASS"" series sound playback with sharp, deep...",0,8.0,4.6,Audio-Technica ATH-WS99 | SOLID BASS Portable Headphones (Japan Import),jacksonchansf,4K
Universal Fit,"Jan 11, 2013",Ultimate Ears 200vi Noise-Isolating Headset comfortable music and calls. Designed by Ultimate...,0,1.0,4,"Ultimate Ears 200vi Noise-Isolating Headset, Grey",clarkkent,2K
Gaming Headsets,"Jan 11, 2013",The Gaming Audio Series HS1 USB Gaming Headset is designed for gamers who are serious about...,0,0.0,0,Corsair CA-HS1NA Gaming Audio Series HS1 USB Gaming Headset,clarkkent,445
In-Ear,"Jan 5, 2013","It's brand new and high quality. It have premium sound quality, compact size, and sleek design....",0,1.0,3,"AWEI ES-Q5 Headphones Earphone Earbuds for iPhone3G/4/4S, White",CEddy10165,2K
Wireless,"Jan 2, 2013",Sony MDRDS6500 Digital Surround Headphones,0,0.0,0,Sony MDRDS6500 Digital Surround Headphones,jacksonchansf,760
Gaming Headsets,"Jan 2, 2013",The ARCTIC SOUND P301 is designed for enjoyment and pleasure. The high-fidelity driver ensures a...,0,0.0,0,ARCTIC COOLING AC-P301 Circumaural Headset for Music and Movie Enjoyment,jacksonchansf,453
Over-Ear,"Dec 31, 2012","From an old MB Quart brochure (circa late 80s):

The Quart Phone 50
Dynamic, semi-open headphone....",0,0.0,0,MB Quart 50 Headphones,Kottmeier,774
Universal Fit,"Dec 31, 2012",Black Pearl is a project introduced after three years of the Moonlight's evolution. Its intention...,0,0.0,0,Ear Stream Black Pearl,jacksonchansf,361
Noise-Canceling,"Jan 24, 2013",Perfect for travelers these Sony noise canceling headphones deliver remarkable noise reduction...,0,2.0,2.5,"Sony MDRNC8/BLK Noise Canceling Headphone, Black",pro1137,2K
Universal Fit,"Jan 24, 2013",tbd,0,2.0,4.3,XBA-3 - XBA Series Triple Driver Balanced Armature In Ear Earphones,JonnyRocket,1K
Universal Fit,"Jan 21, 2013",A great vocal lovers' in-ear headphone! The power of this headphone is in the mid-range. The warm...,0,0.0,0,VSONIC R04 Pro Audiophile Earphones Earbuds Ear Canel,jacksonchansf,583
On-Ear,"Jan 21, 2013","Drawing on expertise learned from building some of the finest loudspeakers in the world, JBL...",0,1.0,4,JBL J55 High-Performance On-Ear Headphones with JBL Drivers and Rotatable Ear-Cups - Black,jacksonchansf,3K
Over-Ear,"Jan 21, 2013",How does a company known for engineering some of the finest loudspeakers in the world bring that...,0,0.0,0,JBL J88 Premium Over-Ear Headphones with JBL Drivers and Rotatable Ear-Cups - Black,jacksonchansf,887
On-Ear,"Jan 21, 2013","Built to fuel your music, these cush Marqii headphones feature 40mm drivers for powerful bass and...",0,0.0,0,MDR-PQ3/BLK - PIIQ Series Triqii Rugged Closed Back On Ear Headphones - Black,jacksonchansf,420
Over-Ear,"Jan 21, 2013",Brand new from the Skylanders Giants series. In anticipation for the new Skylander giants...,0,0.0,0,Skylanders Giants DJ style headphones pack,jacksonchansf,488
Wireless,"Jan 21, 2013",,0,0.0,0,Audio-Technica ATH-DWL5500R Digital Wireless Headphone,jacksonchansf,658
Over-Ear,"Jan 20, 2013",Semi-open over-ear stereo headphones from Sennheiser with a 2.7m cable.,0,1.0,4,Sennheiser HD570 Headphones,Grrrrrene,3K
Universal Fit,"Jan 18, 2013",TDK EB 750 Headphones The EB-750's are an all Aluminium housed earphone with rich sound...,0,1.0,4,TDK EB750 Headphones,inline79,1K
Universal Fit,"Jan 18, 2013","The RE-400 Waterline by HiFiMAN is a premium quality, high-performance In-Ear Monitor (IEM) that...",1,26.0,4.2,HiFiMAN RE-400,jacksonchansf,42K
Universal Fit,"Jan 18, 2013",A genuine Sony Japan product. In a Japanese retail packaging. 1 year warranty valid only in Japan.,0,8.0,3.3,SONY MDR-XB30EX-B Black | In-Ear EXTRA BASS Headphones (Japanese Import),jacksonchansf,4K
On-Ear,"Jan 18, 2013","? corrugated texture finish aluminum housing rich texture with excellent acoustic properties.
   ...",0,0.0,0,audio-technica EARSUIT Portable Headphones ATH-ES500,jacksonchansf,1K
Universal Fit,"Jan 18, 2013","Audio tecnica SOLID BASS SYSTEM loading   Earphone. 
Newly developed ""dual chamber mechanism AR""...",0,2.0,4.3,Audio-Technica ATH-CKS99 | SOLID BASS Inner-Ear Headphones (Japan Import),jacksonchansf,5K
Over-Ear,"Jan 18, 2013",The high-definition stainless steel housing of a hair line and specular surface processing...,0,3.0,4.5,audio-technica EARSUIT Portable Headphones ATH-ES700,jacksonchansf,4K
Over-Ear,"Feb 9, 2013","SOMIC MM163 Professional Studio Monitor Stereo Headphones

Technical Details:

- Brand: Somic
-...",0,1.0,3.5,SOMIC MM163 8Hz-30KHz Professional Studio Monitor Stereo Headphones with CCAW Voice Coil,kidcharlemagne,2K
Universal Fit,"Feb 9, 2013","JLab seeks to up the game with every new generation of the best-selling JBuds line, and the J4...",0,1.0,3,JBuds J4 Rugged Metal In-Ear Earbuds Style Headphones with Travel Case (Obsidian Black),Snarff,1K
On-Ear,"Feb 9, 2013",Extremely durable headphone with explosive sound. This is a headphone for the active consumer...,0,1.0,3,"Philips O'Neill SHO4200WG/28 THE BEND Headband Headphones, White/Black",Snarff,827
Over-Ear,"Feb 6, 2013",Full sized headphones with detachable cable,0,2.0,4,Nuforce HP-800,project86,3K
Over-Ear,"Feb 5, 2013","Cheap, decent $30 headphones for music listening.",0,1.0,3,Gamma LH-036,Bagheera,2K
Wireless,"Feb 5, 2013",Nokia BH-505 Bluetooth Stereo Headset,0,1.0,2,Nokia BH-505 Original Bluetooth MP3 Stereo Headset White,jcksa,937
Over-Ear,"Feb 5, 2013","You want headphones that are comfortable? Check! How about ones that sound awesome too, with a...",0,7.0,4.4,AKG K702 65th Anniversary Edition,WiR3D,9K
Over-Ear,"Feb 5, 2013","Part of the original Audio-Technica ""Art Monitor"" series when it was launched in the mid-90's....",0,1.0,3.5,AUDIO TECHNICA ATH-A9X,Bagheera,2K
On-Ear,"Feb 4, 2013","Built to fuel your music, these cush Marqii headphones feature 40mm drivers for powerful bass and...",0,2.0,4,Sony MDRPQ2/GRN PIIQ Headphones,Earsopenmusicon,1K
On-Ear,"Jan 31, 2013","In stock form, warm and bassy. These respond very well to an eq. You can mod these old babies to...",0,1.0,4,Yamaha YH-100,Billybbob18,3K
On-Ear,"Jan 30, 2013","I've been looking for someone that has these or has seen them before, I have a pair and have...",0,0.0,0,Stanton Dynaphase Sixty-A Headphones,Maysic732,529
On-Ear,"Jan 27, 2013",Soundmagic’s mid-range follow-up to the entry-level P10 and P20 models.,0,0.0,0,Soundmagic P30,Accoun,722
Universal Fit,"Jan 27, 2013","http://rhapsodio-cmw.com/?p=11

TWFK (twin BA) + Dynamic driver
32ohm",0,4.0,4.3,Rhapsodio RDB+ Hybrid (2BA + Dynamic driver),svyr,3K
On-Ear,"Jan 25, 2013",Beats Solo HD headphones are made for music lovers looking for high definition headphones that...,0,4.0,2.1,Beats Solo HD On-Ear Headphone,,2K
Wireless,"Jan 25, 2013",Harman AKG K830BT high-end wireless headset with Bluetooth technology,0,0.0,0,AKG K830BT Wireless Bluetooth On-Ear Headphone,,517
On-Ear,"Feb 22, 2013","Designed for DJs, Beats Mixr headphones are the lightest, loudest headphones in the  Beats by Dr....",0,3.0,4,Beats Mixr On-Ear Headphones,lalala6,4K
Over-Ear,"Feb 22, 2013",General Description The HD 219 was designed as an alternative to larger headphones and earbuds....,0,3.0,3.7,Sennheiser HD 219 Headphones,jacksonchansf,4K
On-Ear,"Feb 22, 2013","The stylish, portable Q460 high-performance on-ear mini headphones will connect you to your...",0,1.0,5,AKG Acoustics Q460WHT Quincy Jones signature line on-ear headphones,jacksonchansf,1K
Universal Fit,"Feb 20, 2013","On November 19, Audio-Technica announced the first product in their new PREMIUM COMPACT line, the...",0,1.0,4,Audio Technica ATH-CKN50,KewreL,2K
Over-Ear,"Feb 18, 2013","Overview: Close your eyes and experience the potent impact of a bass guitar or drum, the searing...",0,0.0,0,Spider International PowerForce,pro1137,443
Over-Ear,"Feb 18, 2013",,0,1.0,5,Philips Shp8000/10 Hi-Fi Headphones - Black,the wizard of oz,5K
Over-Ear,"Feb 17, 2013","50mm Clarity speakers with XXL acoustic chambers for detailed, full-bodied sound. Neodymium...",0,1.0,4.5,Philips SBC HP890,the wizard of oz,3K
Universal Fit,"Feb 15, 2013","Aluminum bargain-bin IEM by Awei

16 Ohm
104 db
J-cord",0,1.0,2.5,Awei K80,VisceriousZERO,1K
Universal Fit,"Feb 15, 2013","Greater size of the wooden diaphragm within the ø10mm driver compared to the FX700
6~26000Hz...",0,0.0,0,JVC HA-FX800 Stereo In-Ear Headphones,krzx8r,758
Over-Ear,"Feb 15, 2013","JVC's new flagship headphones

30% more powerful neodymium magnets in newly developed ø50mm...",0,0.0,0,JVC HA-DX2000 Stereo Headphones,lalala6,1K
Custom,"Feb 14, 2013",FitEar's Flagship CIEM,0,2.0,5,FitEar MH335DW Custom In-Ear Monitors,lalala6,6K
Earbuds,"Feb 13, 2013","Edifier Hi-Fi Stereo Headphone H180

In the successful launch of the first earphone and cause...",0,2.0,4.8,Edifier Hi-Fi Stereo Headphone (H180 Black),lalala6,13K
Universal Fit,"Feb 12, 2013","SOLID BASS SYSTEM adoption inner year headphone .
""Dual chamber mechanism AR"" loading reproducing...",0,1.0,4,Audio-Technica ATH-CKS1000 | SOLID BASS Inner-Ear Headphones (Japan Import),,3K
Universal Fit,"Feb 12, 2013",A genuine product of Sony Japan. In a Japanese retail package.,0,3.0,3.7,Sony XBA-40/N Gold | Quad Balanced Armature In-Ear Headphones (Japanese Import),,6K
Over-Ear,"Feb 12, 2013",Dynamic Headphones,0,13.0,4.4,Audio-Technica AIR Dynamic Headphones ATH-AD900X,,20K
Universal Fit,"Mar 17, 2013",A genuine product of Sony Japan. In a Japanese retail package.,0,0.0,0,Sony XBA-30/S Silver | Triple Balanced Armature In-Ear Headphones (Japanese Import),lalala6,779
Universal Fit,"Mar 13, 2013","|| Product Specification || Driver Unit: Closed, Balanced Armature, Frequency Response:...",0,0.0,0,Sony In-Ear Headphones for for Smartphone | XBA-1VP,jacksonchansf,610
Universal Fit,"Mar 13, 2013",Prepare for unbelievable audio quality you never thought possible from in-ear headphones. These...,0,0.0,0,Sony XBA-2VP Smartphone In-ear Headphones,jacksonchansf,757
